Transporter Plane 3D,Arcade,33M,1.2,15 May 2015,com.tapinator.boeing.cargoplane,Transporter Plane 3D,Arcade,33M,1.2,May 15, 2015,http://dl3.apk-dl.com/store/download?id=com.tapinator.boeing.cargoplane,
3D BALL FREE,Arcade,,,16 May 2016,com.timuzsolutions.freeball3d,3D BALL FREE,Arcade,Undefined,2.9,May 16, 2016,http://dl3.apk-dl.com/root/apk/2016/7/8/com.timuzsolutions.freeball3d_35.apk?f=3D BALL FREE_2.9_apk-dl.com.apk,
Haunted Circus 3D,Arcade,14M,1.0.2,15 December 2015,com.wanxing.circus,Haunted Circus 3D,Arcade,14M,1.0.2,December 15, 2015,http://dl3.apk-dl.com/root/apk/2016/1/10/com.wanxing.circus_3.apk?f=Haunted Circus 3D_1.0.2_apk-dl.com.apk,
F 18 3D Fighter jet simulator,Arcade,27M,1.5,14 October 2015,com.trimanstudio.JetFlightSimulator3d,F18 3D Fighter Jet Simulator,Arcade,27M,1.5,October 14, 2015,http://dl3.apk-dl.com/store/download?id=com.trimanstudio.JetFlightSimulator3d,
Transporter 3D,Arcade,31M,3.0,24 June 2016,com.timuzsolutions.transporter3d,Transporter 3D,Arcade,31M,3.0,June 24, 2016,http://dl3.apk-dl.com/store/download?id=com.timuzsolutions.transporter3d,
Helicopter 3D flight simulator,Arcade,28M,1.8,6 October 2015,com.vg.helicopter,Helicopter 3D flight simulator,Arcade,28M,1.8,October 6, 2015,http://dl3.apk-dl.com/store/download?id=com.vg.helicopter,
Armored Aces - 3D Tanks Online,Arcade,Varies with device,Varies with device,22 June 2016,com.blitzkriegmmo.game,Armored Aces - 3D Tanks Online,Arcade,Undefined,2.4.8,June 22, 2016,http://dl3.apk-dl.com/root/apk/2016/6/23/com.blitzkriegmmo.game_356.apk?f=Armored Aces - 3D Tanks Online_2.4.8_apk-dl.com.apk,
Fishing Diary,Casual,15M,1.1.8,5 August 2014,com.droidhen.fish,Fishing Diary,Casual,15M,1.1.8,August 5, 2014,http://dl3.apk-dl.com/root/apk/2015/10/31/com.droidhen.fish_22.apk?f=Fishing Diary_1.1.8_apk-dl.com.apk,
School Bus 3D,Arcade,49M,2.5,6 April 2016,com.igames.schoolbus3d,School Bus 3D,Arcade,49M,2.5,April 6, 2016,http://dl3.apk-dl.com/store/download?id=com.igames.schoolbus3d,
Ninja Runner 3D,Arcade,,,3 April 2015,com.ffgames.ninjarunner,Ninja Runner 3D,Arcade,Undefined,1.0,April 3, 2015,http://dl3.apk-dl.com/store/download?id=com.ffgames.ninjarunner,
WW2 3D frwydr awyrennau,Arcade,49M,1.0.2,27 February 2015,com.testdemo.testMiniRacing3D,WW2 Aircraft Battle 3D,Arcade,49M,1.0.2,February 27, 2015,http://dl3.apk-dl.com/store/download?id=com.testdemo.testMiniRacing3D,
Labyrinth 3D,Arcade,32M,1.98,31 May 2016,com.MaratGame.Labyrinth,Labyrinth 3D,Arcade,32M,1.98,May 31, 2016,http://dl3.apk-dl.com/store/download?id=com.MaratGame.Labyrinth,
Kitchen Adventure 3D,Arcade,15M,1.0.2,8 April 2015,com.mousegames.kitchenadventure,Kitchen Adventure 3D,Arcade,15M,1.0.2,April 8, 2015,http://dl3.apk-dl.com/store/download?id=com.mousegames.kitchenadventure,
Death Run 3D,Arcade,19M,1.202,16 December 2014,com.kapogames.deathrun3d,Death Run 3D,Arcade,19M,1.202,December 16, 2014,http://dl3.apk-dl.com/root/apk/2015/10/31/com.kapogames.deathrun3d_31.apk?f=Death Run 3D_1.202_apk-dl.com.apk,
Traffic Racer 3D,Racing,11M,1.0,15 April 2016,games.trafficracer,Traffic Racer 3D,Racing,11M,1.0,April 15, 2016,http://dl3.apk-dl.com/store/download?id=games.trafficracer,
Tank World War 3D,Arcade,27M,1.7,23 March 2016,com.playgame.good.tankwars3D,Tank World War 3D,Arcade,27M,1.7,March 23, 2016,http://dl3.apk-dl.com/store/download?id=com.playgame.good.tankwars3D,
Bus Simulator 3D,Simulation,50M,1.9.1,4 May 2015,com.ovilex.bussimulator3d,Bus Simulator 3D,Simulation,50M,1.9.1,May 4, 2015,http://dl3.apk-dl.com/root/apk/2015/8/31/com.ovilex.bussimulator3d_23.apk?f=Bus Simulator 3D_1.9.1_apk-dl.com.apk,
iSniper 3D Arctic Warfare,Arcade,Varies with device,Varies with device,3 September 2013,com.trinitigame.android.isniper3d2,iSniper 3D Arctic Warfare,Arcade,Undefined,1.0.8,September 3, 2013,http://dl3.apk-dl.com/store/download?id=com.trinitigame.android.isniper3d2,
Police Helicopter - 3D Flight,Arcade,27M,1.1,7 October 2015,com.vg.PoliceHelicopter,Police Helicopter - 3D Flight,Arcade,27M,1.1,October 7, 2015,http://dl3.apk-dl.com/store/download?id=com.vg.PoliceHelicopter,
Fingers Vs Knife 3D,Arcade,27M,10.16.2.2.211,27 April 2016,com.tacotyph.games.fingervsknife,Fingers Vs Knife 3D,Arcade,27M,10.16.2.2.211,April 27, 2016,http://dl3.apk-dl.com/store/download?id=com.tacotyph.games.fingervsknife,
Train Simulator 3D,Arcade,35M,2.2,8 June 2016,com.igames.trainsimulator3d,Train Simulator 3D,Arcade,35M,2.2,June 8, 2016,http://dl3.apk-dl.com/root/apk/2016/7/9/com.igames.trainsimulator3d_13.apk?f=Train Simulator 3D_2.2_apk-dl.com.apk,
Speed Holic 3D,Arcade,22M,1.6.8,7 September 2015,com.apptention.speedholic3d,Speed Holic 3D,Arcade,22M,1.6.8,September 7, 2015,http://dl3.apk-dl.com/root/apk/2015/9/11/com.apptention.speedholic3d_23.apk?f=Speed Holic 3D_1.6.8_apk-dl.com.apk,
Penguin Diner 3D,Arcade,39M,1.4.0,22 April 2015,com.bigwigmedia.penguindiner3d,Penguin Diner 3D,Arcade,39M,1.4.0,April 22, 2015,http://dl3.apk-dl.com/root/apk/2015/10/29/com.bigwigmedia.penguindiner3d_24.apk?f=Penguin Diner 3D_1.4.0_apk-dl.com.apk,
Limo Simulator 2015 City Drive,Simulation,49M,1.2,6 June 2016,com.mg.limodriver,Limo Simulator 2015 City Drive,Simulation,49M,1.2,June 6, 2016,http://dl3.apk-dl.com/root/apk/2016/6/7/com.mg.limodriver_3.apk?f=Limo Simulator 2015 City Drive_1.2_apk-dl.com.apk,
Sniper Killer 3D Ⅱ,Arcade,16M,1.0.7,27 January 2016,com.d3.sniperv2,Sniper Killer 3D Ⅱ,Arcade,16M,1.0.7,January 27, 2016,http://dl3.apk-dl.com/root/apk/2016/1/28/com.d3.sniperv2_7.apk?f=Sniper Killer 3D Ⅱ_1.0.7_apk-dl.com.apk,
Archery Master 3D,Sports,18M,2.2,14 March 2016,com.junerking.archery,Archery Master 3D,Sports,18M,2.2,March 14, 2016,http://dl3.apk-dl.com/root/apk/2016/3/14/com.junerking.archery_11.apk?f=Archery Master 3D_2.2_apk-dl.com.apk,
Platform Run 3D,Arcade,35M,1.3,30 July 2015,com.mgo.run3d,Platform Run 3D,Arcade,35M,1.3,July 30, 2015,http://dl3.apk-dl.com/store/download?id=com.mgo.run3d,
Sea Battle :Warships (3D),Strategy,44M,1.6.2,20 January 2015,com.AURORA.UltimateSeaBattle3D,Sea Battle :Warships (3D),Strategy,44M,1.6.2,January 20, 2015,http://dl3.apk-dl.com/root/apk/2015/11/2/com.AURORA.UltimateSeaBattle3D_13.apk?f=Sea Battle :Warships (3D)_1.6.2_apk-dl.com.apk,
Turbo Driving Racing 3D,Racing,Varies with device,Varies with device,15 June 2016,com.doodle.turboracing3d,Turbo Driving Racing 3D,Racing,Undefined,1.9,June 15, 2016,http://dl3.apk-dl.com/store/download?id=com.doodle.turboracing3d,
Flight Gun 3D,Arcade,14M,1.3,13 January 2016,com.flight.ft,Flight Gun 3D,Arcade,14M,1.3,January 13, 2016,http://dl3.apk-dl.com/store/download?id=com.flight.ft,
Space Wars 3D,Arcade,14M,1.0.5,18 January 2013,com.shinybox.sw3d,Space Wars 3D,Arcade,14M,1.0.5,January 18, 2013,http://dl3.apk-dl.com/store/download?id=com.shinybox.sw3d,
Torpedo Attack 3D,Arcade,1.9M,1.01,5 February 2013,dmiseven.games.torpedoattack3d,Torpedo Attack 3D,Arcade,1.9M,1.01,February 5, 2013,http:,
3D Jet Fighter : Dogfight,Arcade,21M,4.5.4,27 June 2014,com.dmw.PlaneShooter,3D Jet Fighter : Dogfight,Arcade,21M,4.5.4,June 27, 2014,http://dl3.apk-dl.com/store/download?id=com.dmw.PlaneShooter,
3D horror game,Arcade,32M,1.6,3 June 2013,jp.co.sirius_corp.obake,3D horror game,Arcade,32M,1.6,June 3, 2013,http://dl3.apk-dl.com/store/download?id=jp.co.sirius_corp.obake,
Cave Run 3D,Arcade,23M,1.6.4,14 July 2015,com.trollugames.caverun3d,Cave Run 3D,Arcade,23M,1.6.4,July 14, 2015,http://dl3.apk-dl.com/store/download?id=com.trollugames.caverun3d,
3D BALL FREE,Arcade,,,16 May 2016,com.timuzsolutions.freeball3d,3D BALL FREE,Arcade,Undefined,2.9,May 16, 2016,http://dl3.apk-dl.com/root/apk/2016/7/8/com.timuzsolutions.freeball3d_35.apk?f=3D BALL FREE_2.9_apk-dl.com.apk,
SpaceCat (3D),Arcade,9.7M,2.0.5,24 February 2014,com.thepilltree.spacecat,SpaceCat (3D),Arcade,9.7M,2.0.5,February 24, 2014,http://dl3.apk-dl.com/store/download?id=com.thepilltree.spacecat,
Flappy 3D,Arcade,24M,2.2,3 October 2014,com.ensomniac.f3d,Flappy 3D,Arcade,24M,2.2,October 3, 2014,http://dl3.apk-dl.com/store/download?id=com.ensomniac.f3d,
Traffic Panic London,Casual,Varies with device,Varies with device,31 May 2016,com.neonplay.trafficpanic4,Traffic Panic London,Casual,Undefined,1.3,May 31, 2016,http://dl3.apk-dl.com/store/download?id=com.neonplay.trafficpanic4,
Rocket Craze 3D,Arcade,31M,1.2.25,29 June 2016,com.rixment.game.rocketcraze3d,Rocket Craze 3D,Arcade,31M,1.2.25,June 29, 2016,http://dl3.apk-dl.com/store/download?id=com.rixment.game.rocketcraze3d,
Pirate Hero 3D,Arcade,29M,1.2.0,25 November 2014,com.digiant.piratehero.googleplay.en,Pirate Hero 3D,Arcade,29M,1.2.0,November 25, 2014,http://dl3.apk-dl.com/store/download?id=com.digiant.piratehero.googleplay.en,
Carrom 3D,Board,1.0M,1.16,8 September 2013,com.zagmoid.carrom3d,Carrom 3D,Sports,1.0M,1.16,September 8, 2013,http://dl3.apk-dl.com/root/apk/2015/11/2/com.zagmoid.carrom3d_9.apk?f=Carrom 3D_1.16_apk-dl.com.apk,
My Chess 3D,Strategy,30M,1.6.0.8,16 April 2016,com.UpMyWay.MyChess,My Chess 3D,Strategy,30M,1.6.0.8,April 16, 2016,http://dl3.apk-dl.com/root/apk/2016/4/20/com.UpMyWay.MyChess_1608.apk?f=My Chess 3D_1.6.0.8_apk-dl.com.apk,
DropDown Block 3D,Board,32M,27,11 June 2016,com.Wonjuni.DropDownBlocks,DropDown Block 3D,Board,32M,27,June 11, 2016,http://dl3.apk-dl.com/store/download?id=com.Wonjuni.DropDownBlocks,
Virtual Horse Racing 3D,Card,12M,1.0.4,23 November 2012,com.natenai.virtualhorseracing3d,Virtual Horse Racing 3D,Card,12M,1.0.4,November 23, 2012,http://dl3.apk-dl.com/root/apk/2015/10/29/com.natenai.virtualhorseracing3d_5.apk?f=Virtual Horse Racing 3D_1.0.4_apk-dl.com.apk,
Crazy Eights 3D,Card,8.8M,1.0.0,29 July 2014,com.constellasys.crazyeights,Crazy Eights 3D,Card,8.8M,1.0.0,July 29, 2014,http://dl3.apk-dl.com/store/download?id=com.constellasys.crazyeights,
Dice 3D,Card,6.4M,1.3.0,18 August 2013,com.martianlab.dice.lite,Dice 3D,Card,6.4M,1.3.0,August 18, 2013,http://dl3.apk-dl.com/store/download?id=com.martianlab.dice.lite,
Solitaire 3D,Card,8.0M,0.0.2,24 December 2013,com.muchoedz.solitaire3d,Solitaire 3D,Card,8.0M,0.0.2,December 24, 2013,http://dl3.apk-dl.com/store/download?id=com.muchoedz.solitaire3d,
Slots - Vegas Party 3D Free!,Casino,30M,2.12.6,29 June 2016,com.bigfishgames.vegaspartyslotsgoogf2p,Slots - Vegas Party 3D Free!,Casino,30M,2.12.6,June 29, 2016,http://dl3.apk-dl.com/store/download?id=com.bigfishgames.vegaspartyslotsgoogf2p,
Junglee Teen Patti 3D,Casino,18M,30.0.5,13 March 2016,com.jungleegames.teenpatti,Junglee Teen Patti 3D,Casino,18M,30.0.5,March 13, 2016,http://dl3.apk-dl.com/root/apk/2016/3/20/com.jungleegames.teenpatti_30050.apk?f=Junglee Teen Patti 3D_30.0.5_apk-dl.com.apk,
HorseWorld 3D LITE,Casual Education,85M,2.9.1,27 May 2016,com.tivola.horseworld.ranch.gp,HorseWorld 3D LITE,Casual,85M,2.9.1,May 27, 2016,http://dl3.apk-dl.com/store/download?id=com.tivola.horseworld.ranch.gp,
RUN RUN 3D,Casual,36M,7.3,3 August 2015,com.timuzsolutions.runrun3d,RUN RUN 3D,Casual,36M,7.3,August 3, 2015,http://dl3.apk-dl.com/store/download?id=com.timuzsolutions.runrun3d,
Princess Game: Salon Angela 3D,Casual,65M,4.0,9 February 2016,com.kauf.princessgamesalonangela3d,Princess Game: Salon Angela 3D,Casual,65M,4.0,February 9, 2016,http://dl3.apk-dl.com/store/download?id=com.kauf.princessgamesalonangela3d,
Style Me Girl: Free 3D Dressup,Casual,49M,2.6.1,12 August 2015,com.megirl.stylemegirl,Style Me Girl: Free 3D Dressup,Casual,49M,2.6.1,August 12, 2015,http://dl3.apk-dl.com/root/apk/2015/11/16/com.megirl.stylemegirl_281.apk?f=Style Me Girl: Free 3D Dressup_2.6.1_apk-dl.com.apk,
My Little Unicorn Runner 3D 2,Simulation Action & Adventure,23M,1.0.5,8 July 2016,com.tgg.mylittleunicornrunnerpart2,My Little Unicorn Runner 3D 2,Simulation,23M,1.0.5,July 8, 2016,http://dl3.apk-dl.com/store/download?id=com.tgg.mylittleunicornrunnerpart2,
Doctor Brain Surgery Simulator,Casual,28M,1.12,20 June 2016,com.hbg.crazysurgery.surgerysimulator.brain.doctor.games,Brain Surgery Simulator 3D,Casual,28M,1.12,June 20, 2016,http://dl3.apk-dl.com/store/download?id=com.hbg.crazysurgery.surgerysimulator.brain.doctor.games,
Kill Your Screen,Entertainment,3.0M,1.2,7 July 2016,com.ilepseebrand.killyourscreen,Kill Your Screen,Entertainment,3.0M,1.2,July 7, 2016,http://dl3.apk-dl.com/store/download?id=com.ilepseebrand.killyourscreen,
Crazy Dr Surgery Simulator 3D,Casual,30M,2.9,21 June 2016,com.hbg.crazysurgery.lungs.stomach.kidney.surgerysimulator,Crazy Dr Surgery Simulator 3D,Casual,30M,2.9,June 21, 2016,http://dl3.apk-dl.com/store/download?id=com.hbg.crazysurgery.lungs.stomach.kidney.surgerysimulator,
Ava the 3D Doll,Casual,50M,2.2.2,27 August 2015,com.linqsoft.ava3ddoll,Ava the 3D Doll,Casual,50M,2.2.2,August 27, 2015,http://dl3.apk-dl.com/store/download?id=com.linqsoft.ava3ddoll,
Princess 3D Salon - Girl Star,Casual,36M,1.0,29 May 2015,com.kauf.princess3dsalongirlstar,Princess 3D Salon - Girl Star,Casual,36M,1.0,May 29, 2015,http://dl3.apk-dl.com/store/download?id=com.kauf.princess3dsalongirlstar,
Baby Babsy Amusement Park 3D,Casual,63M,1.0,25 May 2016,com.kauf.babybabsyamusementpark3d,Baby Babsy Amusement Park 3D,Casual,63M,1.0,May 25, 2016,http://dl3.apk-dl.com/store/download?id=com.kauf.babybabsyamusementpark3d,
Ball Coaster 3D - roller dash,Casual,27M,1.09,28 June 2016,com.mibejomobile.ballcoaster,Ball Coaster 3D - roller dash,Casual,27M,1.09,June 28, 2016,http://dl3.apk-dl.com/store/download?id=com.mibejomobile.ballcoaster,
Lalaloopsy 3D Land,Casual,76M,1.2.0,29 February 2016,com.appsministry.lalaloopsy,Lalaloopsy 3D Land,Casual,76M,1.2.0,February 29, 2016,http://dl3.apk-dl.com/store/download?id=com.appsministry.lalaloopsy,
Princess Salon: Make Up Fun 3D,Casual,33M,5.0,5 November 2015,com.kauf.princesssalonmakeupfun3d,Princess Salon: Make Up Fun 3D,Casual,33M,5.0,November 5, 2015,http://dl3.apk-dl.com/store/download?id=com.kauf.princesssalonmakeupfun3d,
Coco Dress Up 3D,Casual,45M,1.1.2,1 September 2014,com.linqsoft.coco3ddressup_googleplay,Coco Dress Up 3D,Casual,45M,1.1.2,September 1, 2014,http://dl3.apk-dl.com/store/download?id=com.linqsoft.coco3ddressup_googleplay,
100 Candy Balls 3D,Casual,8.4M,1.11,16 June 2014,com.julian.liuballs,100 Candy Balls 3D,Casual,8.4M,1.11,June 16, 2014,http://dl3.apk-dl.com/store/download?id=com.julian.liuballs,
Touch the Lost Numbers,Casual,2.2M,20,11 November 2013,jp.kino.oom,Touch the Lost Numbers,Casual,2.2M,20,November 11, 2013,http://dl3.apk-dl.com/store/download?id=jp.kino.oom,
3D City Run 2,Casual,Varies with device,Varies with device,13 May 2015,com.jellklt.cityrun3d2lt,3D City Run 2,Casual,Undefined,1.8,May 13, 2015,http://dl3.apk-dl.com/store/download?id=com.jellklt.cityrun3d2lt,
3D City Zombie RUN,Casual,18M,1.4,20 April 2015,com.niel.CityRun3D,3D City Zombie RUN,Casual,18M,1.4,April 20, 2015,http://dl3.apk-dl.com/store/download?id=com.niel.CityRun3D,
Tunnel Trouble 3D,Casual,49M,14.0,1 July 2015,com.jaizee.tunnelvision,Tunnel Trouble 3D,Casual,49M,14.0,July 1, 2015,http://dl3.apk-dl.com/store/download?id=com.jaizee.tunnelvision,
My Paper Plane 2 (3D) Full,Casual,3.9M,2.0.8,8 September 2013,com.wavecade.mypaperplane_x_lite,My Paper Plane 2 (3D) Full,Casual,3.9M,2.0.8,September 8, 2013,http://dl3.apk-dl.com/store/download?id=com.wavecade.mypaperplane_x_lite,
HILL CLIMB TRANSPORT 3D,Casual,35M,2.5,24 June 2016,com.timuzsolutions.hillclimbtransport3d,HILL CLIMB TRANSPORT 3D,Casual,35M,2.5,June 24, 2016,http://dl3.apk-dl.com/store/download?id=com.timuzsolutions.hillclimbtransport3d,
My Talking Baby Care 3D,Casual,19M,1.0.1,7 November 2014,com.tp.android.baby3d,My Talking Baby Care 3D,Casual,19M,1.0.1,November 7, 2014,http://dl3.apk-dl.com/store/download?id=com.tp.android.baby3d,
Princess 3D Salon - Beauty SPA,Casual,39M,5.0,29 May 2015,com.kauf.princess3dsalon,Princess 3D Salon - Beauty SPA,Casual,39M,5.0,May 29, 2015,http://dl3.apk-dl.com/store/download?id=com.kauf.princess3dsalon,
Toy Claw 3D FREE,Casual,21M,1.6,11 March 2016,com.Cntx.FunCatch,Toy Claw 3D FREE,Casual,21M,1.6,March 11, 2016,http://dl3.apk-dl.com/store/download?id=com.Cntx.FunCatch,
Horse Quest,Casual Action & Adventure,75M,1.59,8 June 2016,com.StudioTwoBeans.HorseQuest,Horse Quest Online 3D,Casual,75M,1.59,June 8, 2016,http://dl3.apk-dl.com/root/apk/2016/7/9/com.StudioTwoBeans.HorseQuest_60.apk?f=Horse Quest Online 3D_1.59_apk-dl.com.apk,
Falldown 3D,Casual,28M,3.0.1,20 January 2014,com.applidium.falldown,Falldown 3D,Casual,28M,3.0.1,January 20, 2014,http://dl3.apk-dl.com/store/download?id=com.applidium.falldown,
Tiki Golf 3D FREE,Casual,13M,4.3,10 April 2014,com.arbstudios.tikigolf3dfree,Tiki Golf 3D FREE,Casual,13M,4.3,April 10, 2014,http://dl3.apk-dl.com/store/download?id=com.arbstudios.tikigolf3dfree,
TightRope Walker 3D,Casual,11M,3.1,15 October 2013,com.chi.Rope,TightRope Walker 3D,Casual,11M,3.1,October 15, 2013,http://dl3.apk-dl.com/root/apk/2016/7/9/com.chi.Rope_22.apk?f=TightRope Walker 3D_3.1_apk-dl.com.apk,
Car Parking 3D,Simulation,23M,9.03,28 January 2016,com.furkan0gul.parkingcar,Car Parking 3D,Simulation,23M,9.03,January 28, 2016,http://dl3.apk-dl.com/root/apk/2016/2/8/com.furkan0gul.parkingcar_93.apk?f=Car Parking 3D_9.03_apk-dl.com.apk,
Smash Fruit 3D,Casual,11M,2.9,15 October 2013,com.chi.smashfruit,Smash Fruit 3D,Casual,11M,2.9,October 15, 2013,http://dl3.apk-dl.com/store/download?id=com.chi.smashfruit,
Fire Electric Pen 3D,Casual,12M,101,15 October 2013,www.chi.box,Fire Electric Pen 3D,Casual,12M,101,October 15, 2013,http://dl3.apk-dl.com/store/download?id=www.chi.box,
Style Me Girl: Free 3D Dressup,Casual,49M,2.6.1,12 August 2015,com.megirl.stylemegirl,Style Me Girl: Free 3D Dressup,Casual,49M,2.6.1,August 12, 2015,http://dl3.apk-dl.com/root/apk/2015/11/16/com.megirl.stylemegirl_281.apk?f=Style Me Girl: Free 3D Dressup_2.6.1_apk-dl.com.apk,
My Paper Plane 3 (3D) Lite,Casual,12M,2.31,8 September 2013,com.wavecade.mypaperplaneplanetlite,My Paper Plane 3 (3D) Lite,Casual,12M,2.31,September 8, 2013,http://dl3.apk-dl.com/store/download?id=com.wavecade.mypaperplaneplanetlite,
Balance 3D,Puzzle,21M,2.5.8,14 April 2015,com.bmmballance,Balance 3D,Puzzle,21M,2.5.8,April 14, 2015,http://dl3.apk-dl.com/root/apk/2015/11/1/com.bmmballance_18.apk?f=Balance 3D_2.5.8_apk-dl.com.apk,
Real Truck Parking 3D,Puzzle,17M,1.2.8,8 April 2016,com.icloudzone.TruckPark3D,Real Truck Parking 3D,Puzzle,17M,1.2.8,April 8, 2016,http://dl3.apk-dl.com/store/download?id=com.icloudzone.TruckPark3D,
Bus Parking 3D,Puzzle,20M,1.8.1,13 April 2016,com.gameshell.busparking3d,Bus Parking 3D,Puzzle,20M,1.8.1,April 13, 2016,http://dl3.apk-dl.com/store/download?id=com.gameshell.busparking3d,
Can you escape 3D,Puzzle,38M,2.3,8 July 2016,com.fungamesmobile.escape,Can you escape 3D,Puzzle,38M,2.3,July 8, 2016,http://dl3.apk-dl.com/root/apk/2016/7/9/com.fungamesmobile.escape_10.apk?f=Can you escape 3D_2.3_apk-dl.com.apk,
Ball Travel 3D Update,Puzzle,50M,1.0,16 November 2015,com.dll32.balltravel,Ball Travel 3D Update,Puzzle,50M,1.0,November 16, 2015,http://dl3.apk-dl.com/store/download?id=com.dll32.balltravel,
Maze 3D,Puzzle,13M,1.9.1,30 March 2015,com.bmmmaze,Maze 3D,Puzzle,13M,1.9.1,March 30, 2015,http://dl3.apk-dl.com/store/download?id=com.bmmmaze,
Magic Cube Puzzle 3D,Puzzle,Varies with device,Varies with device,19 April 2016,com.maximko.cuber,Magic Cube Puzzle 3D,Puzzle,Undefined,1.8,April 19, 2016,http://dl3.apk-dl.com/store/download?id=com.maximko.cuber,
Classic Labyrinth 3d Maze,Puzzle,38M,3.3,6 July 2016,de.pictofun.labyrinthone,Classic Labyrinth 3d Maze,Puzzle,38M,3.3,July 6, 2016,http://dl3.apk-dl.com/root/apk/2016/7/7/de.pictofun.labyrinthone_28.apk?f=Classic Labyrinth 3d Maze_3.3_apk-dl.com.apk,
Ball Resurrection 3D,Puzzle,46M,1.6,22 May 2015,com.Bouland.BallanceResurrection,Ball Resurrection 3D,Adventure,46M,1.6,May 22, 2015,http://dl3.apk-dl.com/store/download?id=com.Bouland.BallanceResurrection,
Precision Driving Retro 3D,Puzzle,4.1M,1.7,14 December 2015,com.advancedtinylab.drivingcl,Precision Driving Retro 3D,Simulation,4.1M,1.7,December 14, 2015,http://dl3.apk-dl.com/store/download?id=com.advancedtinylab.drivingcl,
Backyard Parking 3D,Racing,58M,1.628,30 December 2015,com.WaldschratStudios.BackyardParking3D,Backyard Parking 3D,Racing,58M,1.628,December 30, 2015,http://dl3.apk-dl.com/root/apk/2015/12/31/com.WaldschratStudios.BackyardParking3D_16.apk?f=Backyard Parking 3D_1.628_apk-dl.com.apk,
TetroCrate: 3D Block Puzzle,Puzzle,Varies with device,Varies with device,31 January 2016,com.beyondinfinity.tetrocrate,TetroCrate: 3D Puzzle,Board,Undefined,1.2.19,January 31, 2016,http://dl3.apk-dl.com/store/download?id=com.beyondinfinity.tetrocrate,
Mahjong Dimensions 3D,Puzzle,34M,1.6,2 October 2015,com.game.mahjongdimensions3d,Mahjong Dimensions 3D,Puzzle,34M,1.6,October 2, 2015,http://dl3.apk-dl.com/store/download?id=com.game.mahjongdimensions3d,
Truck Speed Driving 3D,Simulation,45M,2.4,22 June 2016,com.gmstdiostrtrck.truckdriving3droadspeddd,Truck Speed Driving 3D,Simulation,45M,2.4,June 22, 2016,http://dl3.apk-dl.com/root/apk/2016/6/23/com.gmstdiostrtrck.truckdriving3droadspeddd_15.apk?f=Truck Speed Driving 3D_2.4_apk-dl.com.apk,
Troll Face Quest 3D,Puzzle,48M,1.0.11,11 March 2016,com.troll.quest,Troll Face Quest 3D,Puzzle,48M,1.0.11,March 11, 2016,http://dl3.apk-dl.com/store/download?id=com.troll.quest,
Demolition Master 3D,Puzzle,44M,1.15,13 November 2014,com.appmania.dm3dandroid2,Demolition Master 3D,Puzzle,44M,1.15,November 13, 2014,http:,
